"iso3c","year","pop","urban","rural"
"MNG",1994,2301510,1283887.53470548,974803.498572676
"MNG",1995,2330334,1286892.78017658,979221.862617118
"MNG",1996,2357033,1292665.39755701,984981.542473101
"MNG",1997,2381771,1299537.19312226,991571.397921967
"MNG",1998,2405148,1307719.94072714,1000136.37414413
"MNG",1999,2428488,1315929.91194521,1008716.53473272
"MNG",2000,2450979,1340386.84133973,1005779.32328266
"MNG",2001,2472601,1379025.56862187,989492.441360333
"MNG",2002,2494617,1419018.23005295,973432.79549526
"MNG",2003,2516454,1462883.48604823,959557.377166441
"MNG",2004,2537949,1509249.39784054,947462.301251916
"MNG",2005,2559255,1559099.42541873,936052.09328496
"MNG",2006,2581242,1610368.18709753,924599.088345843
"MNG",2007,2605643,1663598.19821825,912841.091431175
"MNG",2008,2633887,1720801.23406965,903320.833429832
"MNG",2009,2666713,1778523.97314597,892764.98820833
"MNG",2010,2702520,1840108.121309,883412.518686263
"MNG",2011,2743938,1889355.37173216,890825.521567907
"MNG",2012,2792349,1930534.1130353,907300.627536171
"MNG",2013,2845153,1970377.69146334,922669.185101821
"MNG",2014,2902823,2007539.55718278,937791.935643338
"MNG",2015,2964749,2039392.54216799,949909.081679427
"MNG",2016,3029555,2066938.54377953,959507.25436574
"MNG",2017,3096030,2089394.4826116,966705.102986728
"MNG",2018,3163991,2108638.74138706,971927.543409573
"MNG",2019,3232430,2125404.10774557,975531.101988287
"MNG",2020,3294335,2145934.46021731,979941.019963058
"MNG",2021,3347782,2171358.82802405,985657.070860647
"MNG",2022,3398366,2197982.20674289,990980.959672972
"MNG",2023,3447157,2221163.70098606,993729.325354198
"MNG",2024,3493629,2247475.04672076,997485.708986272
"MNG",2025,3537947,2272200.79893792,999076.017814851
"MNG",2026,3580318,2298169.60392904,1001249.33036674
"MNG",2027,3620933,2322289.86286131,1001152.18922858
"MNG",2028,3660164,2347286.62431519,1001470.69912714
"MNG",2029,3698535,2371480.59975098,999573.34458103
"MNG",2030,3736327,2396030.64721048,997869.565485034
"MNG",2031,3773768,2421068.27976707,994112.51566074
"MNG",2032,3811167,2444487.47588337,990136.092173342
"MNG",2033,3848847,2467031.0355283,984918.340479629
"MNG",2034,3887004,2490193.47548909,978695.159562481
"MNG",2035,3925745,2511336.82906047,972130.385442763
"MNG",2036,3965043,2534663.55850365,964825.602143533
"MNG",2037,4004952,2555274.07070047,956003.967088744
"MNG",2038,4045479,2578016.59580979,946455.042777382
"MNG",2039,4086469,2598819.17616407,936653.869147178
"MNG",2040,4127814,2620982.67993664,927125.10786581
"MNG",2041,4169279,2643966.25891431,916747.476002445
"MNG",2042,4210687,2666265.62363814,905333.025228425
"MNG",2043,4251855,2688682.23398964,894085.522671869
"MNG",2044,4292546,2712971.74217819,883271.83913696
"MNG",2045,4332667,2735980.40190949,872447.386332714
"MNG",2046,4372111,2760292.91113606,860942.002616127
"MNG",2047,4410654,2784228.37066793,850610.362998322
"MNG",2048,4448092,2808131.66634143,839451.162430993
"MNG",2049,4484188,2831943.70976418,829522.758635454
"MNG",2050,4518856,2855927.47367918,818813.43419662
"KOR",1990,44120039,30836042.7333258,10922395.6261689
"KOR",1991,44487412,31710002.3260512,10586251.8143335
"KOR",1992,44703709,32617998.2068155,10402443.6987991
"KOR",1993,44932861,33537345.5298117,10219589.5338158
"KOR",1994,45165780,34457810.6256551,10030965.5230132
"KOR",1995,45393418,35366502.2096375,9836280.36117483
"KOR",1996,45660168,36071121.1575043,9784920.45846174
"KOR",1997,45962393,36646842.2999647,9798024.24560444
"KOR",1998,46250259,37203600.9787534,9803208.84257102
"KOR",1999,46520444,37732261.6912255,9798723.37417932
"KOR",2000,46788591,38210733.7662722,9780303.1085078
"KOR",2001,47064790,38667318.9447993,9702818.66762818
"KOR",2002,47320668,39104450.8289697,9594777.69840443
"KOR",2003,47539738,39520866.83776,9480459.69458225
"KOR",2004,47727285,39918370.2152762,9362790.52956815
"KOR",2005,47889573,40299135.1791756,9241278.63908914
"KOR",2006,48049347,40566423.1815679,9191148.25847685
"KOR",2007,48220601,40748830.5672507,9169249.96434615
"KOR",2008,48398626,40909878.9705311,9143400.66182871
"KOR",2009,48588019,41066831.9488391,9116025.701727
"KOR",2010,48813042,41217486.6299052,9086688.41003599
"KOR",2011,49169878,41228661.1734119,9098187.81734622
"KOR",2012,49634185,41147799.0824268,9124050.93384731
"KOR",2013,50098229,41085957.9886547,9153912.9856267
"KOR",2014,50558043,41027095.9261615,9185453.34122209
"KOR",2015,50994401,40977702.39521,9219040.49819116
"KOR",2016,51309984,41008786.5940477,9270458.55247197
"KOR",2017,51511639,41124765.2981882,9333041.41225248
"KOR",2018,51676900,41264340.3919353,9391850.20773305
"KOR",2019,51803829,41429889.1883069,9448452.66167487
"KOR",2020,51844690,41660863.2050843,9510646.33620145
"KOR",2021,51830139,41931600.6079011,9572773.88355065
"KOR",2022,51815810,42193969.002897,9624221.0244325
"KOR",2023,51784059,42467799.5983281,9668739.17705061
"KOR",2024,51741963,42743030.7388995,9703387.82855996
"KOR",2025,51690479,43022440.4188632,9730484.56370466
"KOR",2026,51630817,43305318.5464797,9747523.30570326
"KOR",2027,51561768,43590750.9028783,9756679.096031
"KOR",2028,51482230,43874399.2830147,9755309.93898283
"KOR",2029,51392505,44156065.6947934,9743275.48345814
"KOR",2030,51290214,44430384.7318711,9720206.27560649
"KOR",2031,51173200,44703861.3571166,9688018.8458021
"KOR",2032,51040363,44971080.0842071,9645083.28438025
"KOR",2033,50890473,45232348.3022058,9590337.27196837
"KOR",2034,50721724,45485389.0218716,9525937.66331759
"KOR",2035,50532567,45730828.8336114,9450884.69382527
"KOR",2036,50324119,45962880.0456497,9365585.59524907
"KOR",2037,50097849,46183203.973488,9268834.47630656
"KOR",2038,49854467,46388185.2352368,9161312.96720111
"KOR",2039,49594904,46586492.475114,9045951.7171361
"KOR",2040,49319974,46772655.4357064,8920968.81478486
"KOR",2041,49030283,46947007.7298962,8787437.55160459
"KOR",2042,48727532,47113678.8130374,8647812.9858906
"KOR",2043,48412166,47260075.2050631,8505611.48203945
"KOR",2044,48082601,47395467.3957842,8364096.04796546
"KOR",2045,47738573,47522189.215836,8223477.27067585
"KOR",2046,47379594,47637904.3687035,8082437.19859651
"KOR",2047,47004124,47750173.0486457,7944029.97490178
"KOR",2048,46610891,47859603.7136471,7807211.23739085
"KOR",2049,46199541,47969836.3236985,7673417.88092657
"KOR",2050,45770874,48081505.1073746,7541397.11205864
"AFG",1990,10694796,2970968.8712155,11058097.3213514
"AFG",1991,10745167,3341005.21657783,12370062.7454185
"AFG",1992,12057433,3462615.30128345,12751144.6258918
"AFG",1993,14003760,3489242.53200569,12782032.1113758
"AFG",1994,15455555,3644680.44013948,13279068.2702756
"AFG",1995,16418912,3851400.14149537,13957940.6966795
"AFG",1996,17106595,4032071.25672876,14537335.9806554
"AFG",1997,17788819,4141649.65082842,14853311.397457
"AFG",1998,18493132,4212824.52317974,15029480.9986756
"AFG",1999,19262847,4297038.64646799,15247134.0814782
"AFG",2000,19542982,4560846.85540825,16097650.8600376
"AFG",2001,19688632,4949555.05288534,17376686.6077846
"AFG",2002,21000256,5121277.56918773,17884175.3167199
"AFG",2003,22645130,5251598.90890448,18241056.0239663
"AFG",2004,23553551,5557285.73581113,19140737.9719517
"AFG",2005,24411191,5845848.81581566,19902794.1324125
"AFG",2006,25442944,6035912.47144985,20315104.4941969
"AFG",2007,25903301,6321502.57606164,21028860.5687746
"AFG",2008,26427199,6573769.32001004,21615462.3878225
"AFG",2009,27385307,6738100.28859636,21900615.5381059
"AFG",2010,28189672,6985753.89596587,22443918.3967802
"AFG",2011,29249157,7225600.10874843,22948440.9413919
"AFG",2012,30466479,7472112.28445532,23457152.9253512
"AFG",2013,31541209,7780782.53119593,24143162.5528368
"AFG",2014,32716210,8064287.76438347,24735555.6160081
"AFG",2015,33753499,8363909.64978179,25356599.415071
"AFG",2016,34636207,8675955.07787559,25999849.232914
"AFG",2017,35643418,8942454.11593243,26474488.7821926
"AFG",2018,36686784,9193687.54154085,26868212.2695737
"AFG",2019,37769499,9440788.37264958,27216030.4270914
"AFG",2020,38972230,9670904.6415871,27488452.8034449
"AFG",2021,40099462,9937274.47016621,27826309.3903853
"AFG",2022,41128771,10240778.6510324,28234681.7511275
"AFG",2023,42239854,10535672.1166697,28582389.2525765
"AFG",2024,43372950,10837351.8517878,28908858.6319353
"AFG",2025,44515793,11145780.2178207,29218036.7538325
"AFG",2026,45667550,11461721.8353076,29508179.6592986
"AFG",2027,46827624,11786391.0840319,29780658.335345
"AFG",2028,47990912,12121195.4463378,30040543.9263167
"AFG",2029,49158072,12466230.4900811,30283390.8538968
"AFG",2030,50330837,12821177.6013183,30509911.8458928
"AFG",2031,51506437,13184567.8240178,30716599.4029057
"AFG",2032,52685458,13558496.539975,30904626.4720713
"AFG",2033,53866558,13941669.3749023,31072800.7161698
"AFG",2034,55046630,14335934.4977158,31223734.4774785
"AFG",2035,56226855,14738776.5685988,31351701.8869364
"AFG",2036,57410144,15150742.6980152,31457501.0297832
"AFG",2037,58600249,15570064.2159387,31536418.2155608
"AFG",2038,59792941,15996760.1025011,31592062.2803953
"AFG",2039,60985590,16430444.3065977,31621725.9847777
"AFG",2040,62180342,16871522.7716181,31625273.7882979
"AFG",2041,63375847,17317200.03679,31604988.3167636
"AFG",2042,64572473,17767753.3428215,31558760.2785478
"AFG",2043,65768823,18217507.6327578,31490076.9016347
"AFG",2044,66964990,18667806.2073928,31401240.558686
"AFG",2045,68161269,19114550.1120292,31289455.658462
"AFG",2046,69355671,19559680.3756682,31157981.645077
"AFG",2047,70546052,20002837.9617898,31008948.2257632
"AFG",2048,71729374,20442939.1367615,30840706.5423434
"AFG",2049,72905780,20881706.8824996,30656659.5405741
"AFG",2050,74075234,21317888.3916857,30456514.9264328
"BGD",1990,107147651,20848585.4346914,84388358.5278038
"BGD",1991,109242834,21921000.0996496,86292601.6181528
"BGD",1992,111272102,22912678.5616039,88259241.9976033
"BGD",1993,113418757,23896270.0675692,90077650.6305743
"BGD",1994,115614891,24900544.8441758,91851345.913564
"BGD",1995,117793338,25950518.5768655,93675214.7222452
"BGD",1996,119876868,27067952.6762411,95611369.4094844
"BGD",1997,122039226,28204491.4394983,97493298.7529764
"BGD",1998,124350471,29339688.9827623,99241220.8876957
"BGD",1999,126754824,30474351.8873885,100871662.209874
"BGD",2000,129193327,31614921.2722109,102399916.227871
"BGD",2001,131670484,32911959.2056789,103676643.666017
"BGD",2002,134139826,34437468.384669,104669862.804206
"BGD",2003,136503206,36002529.266602,105578631.552434
"BGD",2004,138789725,37570285.6029148,106299646.043682
"BGD",2005,140912590,39140237.5259727,106854181.858413
"BGD",2006,142628831,40769214.2411235,107390560.159608
"BGD",2007,144135934,42412629.9622133,107792004.789035
"BGD",2008,145421318,44110315.6691236,108159144.823595
"BGD",2009,146706810,45841007.9600259,108457943.976834
"BGD",2010,148391139,47520692.6135933,108481332.5545
"BGD",2011,150211005,49243108.4393584,108461074.047138
"BGD",2012,152090649,51012175.4230926,108438117.467695
"BGD",2013,154030139,52810737.9296723,108382520.754591
"BGD",2014,155961299,54636334.3639501,108288405.221606
"BGD",2015,157830000,56486227.6183235,108157771.627701
"BGD",2016,159784568,58301249.3171431,107880971.133583
"BGD",2017,161793964,60096614.5436674,107500545.632221
"BGD",2018,163683958,61943342.0103392,107152712.130776
"BGD",2019,165516222,63834450.9579248,106820606.38141
"BGD",2020,167420951,65726341.651231,106435806.830413
"BGD",2021,169356251,67637467.9550506,106033417.095422
"BGD",2022,171186372,69612839.0874479,105683161.934175
"BGD",2023,172954319,71623207.2585594,105341455.323819
"BGD",2024,174701211,73629441.3837807,104952664.500992
"BGD",2025,176421509,75619160.4392183,104504552.078171
"BGD",2026,178106136,77585302.3053625,103997363.077935
"BGD",2027,179751964,79529544.1556344,103440769.960099
"BGD",2028,181356085,81447532.1961212,102836102.929769
"BGD",2029,182915579,83344943.9098897,102196836.410528
"BGD",2030,184424144,85222074.0956781,101531088.901245
"BGD",2031,185878302,87075220.7968846,100840027.299152
"BGD",2032,187281026,88900056.7468057,100124958.531571
"BGD",2033,188629587,90694447.5523874,99388755.1691453
"BGD",2034,189925419,92451785.9507789,98632557.6146287
"BGD",2035,191166614,94171499.8310322,97864873.2199651
"BGD",2036,192347658,95850949.5966933,97087845.8889268
"BGD",2037,193472026,97483041.1193399,96311066.8154165
"BGD",2038,194542147,99105187.0626266,95492669.9251448
"BGD",2039,195558997,100710929.622941,94642127.623512
"BGD",2040,196526123,102301026.250846,93761124.9167114
"BGD",2041,197444714,103873357.237611,92848591.413797
"BGD",2042,198317585,105424957.206896,91906686.2578021
"BGD",2043,199152551,106948523.99857,90930966.0060543
"BGD",2044,199951236,108440447.299861,89921487.4320657
"BGD",2045,200709378,109901285.823326,88879989.1054418
"BGD",2046,201429647,111327955.412641,87808959.1250686
"BGD",2047,202111723,112721002.789136,86710221.1433822
"BGD",2048,202751082,114078692.383994,85586061.0894299
"BGD",2049,203348861,115403533.433118,84440836.0959543
"BGD",2050,203904900,116693968.114548,83274317.733414
"BTN",1990,558442,84621.1423925851,431760.146980349
"BTN",1991,567710,87023.3041517676,420927.93856018
"BTN",1992,545944,92399.5867708043,424065.471916534
"BTN",1993,520838,98406.7982750875,426764.176192981
"BTN",1994,521260,99980.8157157656,410812.262594483
"BTN",1995,527536,103481.089442237,399280.807376179
"BTN",1996,537494,107180.731319791,393961.607013288
"BTN",1997,546865,113929.397566127,395856.381373831
"BTN",1998,557143,123548.173449186,403720.409302459
"BTN",1999,570990,132906.005359113,412399.516629013
"BTN",2000,587207,142716.282333147,418373.759168402
"BTN",2001,603234,152319.000586837,422782.867013464
"BTN",2002,619048,163480.053243044,429746.966309559
"BTN",2003,634627,176002.596800956,437548.35517556
"BTN",2004,649991,188064.142426587,442098.429055171
"BTN",2005,663323,200758.90629452,447998.938676934
"BTN",2006,673260,212601.3724267,458140.985651903
"BTN",2007,681614,224762.108759503,467666.450513047
"BTN",2008,689737,236804.753116043,475642.165057116
"BTN",2009,697678,248684.923417393,482018.925636182
"BTN",2010,705516,260704.222157967,488433.99724457
"BTN",2011,713331,274240.149383666,495502.088090942
"BTN",2012,721145,286103.349534421,500158.775280977
"BTN",2013,728889,298070.076513708,504829.953532019
"BTN",2014,736357,309827.977462019,507949.269172426
"BTN",2015,743274,323353.164512683,512064.191670905
"BTN",2016,749761,335266.838365826,514075.8188276
"BTN",2017,756121,345801.796273348,515500.825926009
"BTN",2018,762096,358062.501312171,517796.970460414
"BTN",2019,767459,370239.973731496,518766.474821456
"BTN",2020,772506,381556.90700137,520992.717208669
"BTN",2021,777486,394054.683942862,522149.59497663
"BTN",2022,782455,406629.135221834,523276.098944987
"BTN",2023,787424,417693.644085016,523757.213394562
"BTN",2024,792382,428807.06527912,524219.379036879
"BTN",2025,797335,441568.474982285,525257.263258229
"BTN",2026,802260,452795.851718894,525684.940044375
"BTN",2027,807152,464083.592681428,526109.084782048
"BTN",2028,811997,473277.610631566,524263.020676185
"BTN",2029,816780,484159.749259286,523025.78417689
"BTN",2030,821498,493995.116238871,522922.758180787
"BTN",2031,826118,503366.347180427,521184.624956725
"BTN",2032,830618,512822.982405871,519511.977828557
"BTN",2033,834985,520700.371862968,517355.401594041
"BTN",2034,839181,530934.327636112,517521.249885305
"BTN",2035,843199,539049.500770281,515563.94160809
"BTN",2036,847047,547280.139118609,513704.670461025
"BTN",2037,850697,553945.764473132,511420.635079235
"BTN",2038,854140,562453.461961739,509793.476479266
"BTN",2039,857356,569411.073113153,507762.236457201
"BTN",2040,860331,577655.576748949,504747.591334033
"BTN",2041,863045,584962.545406091,503000.422921169
"BTN",2042,865481,592469.389853735,501406.732210181
"BTN",2043,867621,599579.770429715,498337.40769299
"BTN",2044,869441,606919.848500358,495444.774286007
"BTN",2045,870966,614478.63636468,492710.392828193
"BTN",2046,872205,622256.235632678,490125.601206138
"BTN",2047,873151,630264.410165023,487691.132461625
"BTN",2048,873814,636725.893611226,484908.687661219
"BTN",2049,874192,644544.905466991,481139.154785219
"BTN",2050,874294,651453.630014618,478642.195874614
"IND",1990,870452165,222215746.683794,647600204.610899
"IND",1991,888941756,228698635.892406,658470492.683212
"IND",1992,907574049,235021140.301468,669449468.290163
"IND",1993,926351297,241418854.562256,680351525.777591
"IND",1994,945261958,247923355.561507,691232579.04768
"IND",1995,964279129,254552927.274858,702148888.14834
"IND",1996,983281218,261342444.356544,713181921.519221
"IND",1997,1002335230,268253010.018415,724246010.518856
"IND",1998,1021434576,275271492.742184,735271123.426313
"IND",1999,1040500054,282385160.241424,746228925.347081
"IND",2000,1059633675,289540070.392723,756969147.616982
"IND",2001,1078970907,297061631.006516,766975496.441259
"IND",2002,1098313039,305421161.111245,775945676.097905
"IND",2003,1117415123,313925449.154674,784794286.701273
"IND",2004,1136264583,322581667.308731,793516035.171537
"IND",2005,1154638713,331431330.175745,802261818.32689
"IND",2006,1172373788,340543285.005618,811131109.546779
"IND",2007,1189691809,349830329.14115,819924099.050429
"IND",2008,1206734806,359211121.43342,828424250.052667
"IND",2009,1223640160,368561917.434943,836409675.602671
"IND",2010,1240613620,377788743.642037,843634427.869654
"IND",2011,1257621191,386860778.773248,850075789.112558
"IND",2012,1274487215,395971446.78458,855775688.51799
"IND",2013,1291132063,405191715.485266,860924580.295238
"IND",2014,1307246509,414711321.841442,865899250.131407
"IND",2015,1322866505,424588942.726311,870796773.397781
"IND",2016,1338636340,434644246.565128,875219704.673489
"IND",2017,1354195680,444973691.202441,879357126.630326
"IND",2018,1369003306,455747679.954836,883516301.854716
"IND",2019,1383112050,466924166.582165,887587187.121246
"IND",2020,1396387127,478536043.251565,891597403.419775
"IND",2021,1407563842,491026709.373229,896328508.670941
"IND",2022,1417173173,504247811.904495,901432411.358523
"IND",2023,1428627663,516980369.266446,904716394.394779
"IND",2024,1441719852,529252129.452539,906304619.213914
"IND",2025,1454606724,541706575.355415,907350004.999702
"IND",2026,1467231210,554350859.994315,907874207.502715
"IND",2027,1479578522,567179821.227494,907869128.789638
